dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
veteran,0.3569112531570352,0.2387692977862955,2900973135297.302,1.3055607482359783,0.8734042995738771,29009731352.97302,0.9498997995991983,-0.49196005318002567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121,241,17.21161825726141
