,Unnamed: 0.1,Unnamed: 0,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
0,0,0,glass,0.0,0.6129409171075837,0.9661345090213378,0.6991341991341992,0.9746000047975436,46.888888888888886,169.66666666666666,2.9483574879227055,0.0,3.61784755770263,0.6526831274480541,0.9937016462210274,0.0718033488230837,0.0908670434444444,0.3075459682222222,0.018497822111111,0.9716116478797638,0.8322396672034353,3.3696687296104395,3.406204906204906,7.333333333333333,5.666666666666667,3.888888888888889,3.555555555555556,C2,C2,C2,no_discretization,plain,0.0,0.1509442379940654,0.0171357176296165,0.0729536776898386,0.0125922774215604,1.3642254619787415,12.519984025548917,4.585605497399201,8.889756902063057,0.2328204224667706,0.0042834594602603,0.0029865363411766,0.0062272737591054,0.0408582221246233,0.1139933868694207,0.0042447489165156,0.0104392409441671,0.0683104978465948,0.3411245150211809,0.8132056524760621,3.24037034920393,2.345207879911715,3.0595932917809696,2.1278575558006176,0.3181061372764538
