dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
cylinder-bands,0.6858345021037868,1.0,0.7037037037037037,1.0,78,155,10.141935483870968
cylinder-bands,0.6486676016830295,1.0,0.6481481481481481,1.0,78,155,7.819354838709677
cylinder-bands,0.7671809256661992,1.0,0.7777777777777778,1.0,75,149,9.114093959731544
cylinder-bands,0.7349228611500701,1.0,0.7407407407407407,1.0,77,153,10.823529411764708
cylinder-bands,0.6157082748948106,1.0,0.6296296296296297,1.0,75,149,11.100671140939598
cylinder-bands,0.6486676016830295,1.0,0.6481481481481481,1.0,79,157,10.331210191082803
cylinder-bands,0.6809256661991585,1.0,0.6851851851851852,1.0,80,159,10.327044025157234
cylinder-bands,0.8106591865357644,1.0,0.8148148148148148,1.0,82,163,9.214723926380367
cylinder-bands,0.7301136363636364,1.0,0.7222222222222222,1.0,76,151,8.754966887417218
