BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.7025200284754984,1.0,0.7078189300411523,1.0,77.77777777777777,154.55555555555554,9.736392207228237,0.0630155055007928,0.0,0.06264747879686554,0.0,2.3333333333333335,4.666666666666667,1.0728401848812743,cylinder-bands
