model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
complex,no_discretization,iris,0,0.9333333333333332,0.9777777777777779,0.9333333333333333,0.9777777777777777,7,13.0,1.8571428571428572,0.9379818594104309,0.9933518862090291,0.30052910052910053,0.039079497,0.076952353,0.0023484079999999997,2.1037037037037036,2.066666666666667,1.0,0.0,1.0,0.0,C2,C2,C2
