BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.7842592592592592,1.0,0.7901234567901234,1.0,39.0,77.0,5.708328082838484,0.05244779885694221,0.0,0.04536092116265146,0.0,2.1213203435596424,4.242640687119285,0.3180222138935391,heart-statlog
