dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
heart-statlog,0.8583333333333334,1.0,0.8518518518518519,1.0,42,83,5.759036144578313
heart-statlog,0.7250000000000001,1.0,0.7407407407407407,1.0,38,75,5.52
heart-statlog,0.7666666666666666,1.0,0.7777777777777778,1.0,38,75,5.84
heart-statlog,0.8083333333333333,1.0,0.8148148148148148,1.0,41,81,5.876543209876544
heart-statlog,0.7666666666666666,1.0,0.7777777777777778,1.0,37,73,5.397260273972603
heart-statlog,0.7333333333333334,1.0,0.7407407407407407,1.0,37,73,5.561643835616438
heart-statlog,0.7250000000000001,1.0,0.7407407407407407,1.0,37,73,5.205479452054795
heart-statlog,0.8416666666666667,1.0,0.8518518518518519,1.0,39,77,5.974025974025974
heart-statlog,0.8333333333333333,1.0,0.8148148148148148,1.0,42,83,6.240963855421687
