model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,car,0,0.758419610692338,0.847151353814588,0.884393063583815,0.9459807073954984,138,613.0,4.442028985507246,0,4.442028985507246,0.4390343712859901,0.8671796078923563,0.0138123864112959,0.67273635,0.7090577400000002,0.11753522,0.9637681159420288,0.5072463768115942,1.9061093247588423,1.8959537572254328,328.0,38.0,178.0,24.0,C2,C2,C2
plain,no_discretization,car,0,0.5015628311082856,0.7869111161230118,0.8670520231213873,0.9382636655948552,140,610.0,4.357142857142857,0,4.357142857142857,0.4286648675078093,0.8506838167281477,0.0165365181442351,0.617548189,0.662091853,0.10359404,0.9857142857142858,0.5285714285714286,2.315112540192926,2.208092485549133,617.0,72.0,337.0,40.0,C2,C2,C2
plain,no_discretization,car,0,0.7473824022867085,0.8189098133911867,0.8959537572254336,0.9408360128617363,137,617.0,4.5036496350364965,0,4.5036496350364965,0.4374696260346238,0.8673252936218746,0.0129603116858732,0.600633682,0.676666364,0.098837433,0.9343065693430656,0.4890510948905109,1.7755627009646302,1.7919075144508672,255.0,36.0,171.0,27.0,C2,C2,C2
plain,no_discretization,car,0,0.6791384452867706,0.8730620221517087,0.9302325581395348,0.954370179948586,132,581.0,4.401515151515151,0,4.401515151515151,0.4314618419870067,0.853748851103617,0.0149811092934485,0.589146124,0.655745489,0.1006638119999999,0.9696969696969696,0.5303030303030303,1.9775064267352185,1.8546511627906976,432.0,41.0,267.0,25.0,C2,C2,C2
plain,no_discretization,car,0,0.5077129807991052,0.779561816167635,0.884393063583815,0.9427652733118972,138,609.0,4.413043478260869,0,4.413043478260869,0.4349577346869438,0.8592343286364085,0.014525373968964,0.614435947,0.6866232830000001,0.112671371,0.9637681159420288,0.5072463768115942,2.004501607717042,1.930635838150289,339.0,36.0,178.0,21.0,C2,C2,C2
plain,no_discretization,car,0,0.7607430448339539,0.8881513154394943,0.9364161849710982,0.960128617363344,130,580.0,4.461538461538462,0,4.461538461538462,0.4459057210745096,0.8771995719364812,0.013796685629483,0.542614547,0.6243708550000001,0.0990315049999999,0.9846153846153848,0.5461538461538461,1.7935691318327975,1.7630057803468209,307.0,41.0,160.0,16.0,C2,C2,C2
plain,no_discretization,car,0,0.825009320822718,0.9090466993814088,0.9248554913294798,0.9659163987138264,132,595.0,4.507575757575758,0,4.507575757575758,0.4421704986972014,0.872358099291608,0.0130078924291143,0.589441785,0.7349357440000002,0.143070063,0.9318181818181818,0.4696969696969697,1.7170418006430868,1.716763005780347,261.0,34.0,156.0,21.0,C2,C2,C2
plain,no_discretization,car,0,0.5874201556019738,0.8283683945914868,0.8901734104046243,0.945337620578778,139,619.0,4.453237410071942,0,4.453237410071942,0.4408973728731454,0.8731271395089735,0.0139397163940873,0.591160162,0.643760275,0.107459302,0.9280575539568344,0.5179856115107914,1.937620578778135,1.8208092485549128,309.0,32.0,163.0,18.0,C2,C2,C2
plain,no_discretization,car,0,0.6800860622630958,0.8641356871455913,0.8959537572254336,0.9588424437299036,135,594.0,4.4,0,4.4,0.4381453484876286,0.8640946727258517,0.0150720495415029,0.548561493,0.6270785930000002,0.098323525,0.9481481481481482,0.5111111111111111,2.034726688102894,2.0635838150289016,445.0,53.0,175.0,26.0,C2,C2,C2
plain,no_discretization,car,0,0.6173025539054247,0.8271799729797084,0.9011627906976744,0.9582262210796916,128,561.0,4.3828125,0,4.3828125,0.4363543929010067,0.8602108990298727,0.0139379820051413,0.525532558,0.606589538,0.093959217,0.9609375,0.5546875,1.7840616966580978,1.7906976744186047,263.0,30.0,143.0,18.0,C2,C2,C2
