dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std)
iris,0.0,0.925925925925926,0.9761316872427984,0.925925925925926,0.9761316872427984,8.88888888888889,18.11111111111111,2.020911495911496,0.8384039267044383,0.9769917510580126,0.256010101010101,0.0246845479999999,0.0324660307777777,0.0062748903333333,2.268312757201646,2.296296296296296,8.444444444444445,1.2222222222222223,8.444444444444445,1.1111111111111112,C2,C2,C2,no_discretization,plain,0.0,0.0846197011762656,0.0061728395061728,0.0846197011762656,0.0061728395061727,1.1666666666666667,3.822448313726572,0.1946811841399235,0.024662727864878,0.0091349849552951,0.01235701845211,0.0076458721887739,0.0121962948414521,0.0012435819743463,0.2509454762857507,0.2888888888888888,5.0771820705759385,1.3944333775567928,5.0771820705759385,1.1666666666666663
lymphography,10.22222222222222,0.8413800705467372,0.9827684826448144,0.8433862433862434,0.9674497188244242,23.444444444444443,64.55555555555556,2.7448341915733216,0.7113574693563566,0.9819441799996592,0.1846499952436557,1689926255.4668312,0.1178406144444444,0.004894545111111,4.349648998117184,4.325396825396826,16.444444444444443,3.888888888888889,5.222222222222222,2.6666666666666665,C2,C2,C2,no_discretization,at_least_M-of-N,4.055175020198813,0.1106945098430461,0.0054283738698063,0.0573628920621988,0.0112629867220207,1.8782379449307745,7.9547330425211475,0.1359564016725603,0.0122045943531689,0.009409873452882,0.0157003432416251,2.4708957638264017,0.0351428891359815,0.0021963788572592,0.661669920436815,1.0560912830744988,10.887046329366738,1.4529663145135578,4.465920335658088,1.118033988749895
lymphography,0.0,0.8043430335097003,0.9851692021688216,0.8359788359788359,0.9716143592812878,23.77777777777778,65.55555555555556,2.753256928256928,0.7078526646783062,0.987516016700794,0.1696274960396002,0.1180764996666666,0.2520724438888889,0.008219862111111,4.038766069402361,3.993121693121693,9.555555555555555,2.7777777777777777,2.6666666666666665,1.8888888888888888,C2,C2,C2,no_discretization,complex,0.0,0.1495860837032299,0.0081466881037518,0.06713741581764,0.015406845000094,1.2018504251546631,5.960518247415889,0.1406554660905736,0.0092066585362736,0.0039406532415226,0.0117608015009956,0.0502419633275686,0.1069996196367581,0.0036304554885289,0.4112152314889766,0.7919919171146926,3.320809807528545,1.563471919941143,1.8708286933869709,1.1666666666666667
lymphography,7.777777777777778,0.7611331569664903,0.983391564042249,0.8216931216931217,0.969126797092233,24.11111111111111,65.11111111111111,2.694792872184176,0.7253350149399793,0.9901050551739468,0.1850752619219779,0.3277438746558295,0.1050748756666666,0.0054553973333333,4.471402386563424,4.295238095238094,8.0,2.4444444444444446,3.4444444444444446,1.2222222222222223,C2,C2,C2,no_discretization,exact_M-of-N,1.986062547968831,0.2085633755549015,0.0083081592951075,0.1242006439178536,0.0152061783193565,1.6158932858054431,6.972166887783963,0.1339383525680179,0.0078554234073423,0.0029357699323326,0.0091858463432149,0.0515031669192088,0.0336493977261395,0.0022918611556423,0.4757125679122256,0.8164271479941485,2.692582403567252,1.6666666666666667,1.810463415200036,1.0929064207170005
lymphography,0.0,0.7981701940035273,0.9755093745675938,0.7915343915343915,0.9515829374431104,25.666666666666668,68.77777777777777,2.67586781531226,0.6732732552407807,0.9675243199839336,0.1756169976765619,0.0473101392222222,0.1049533529999999,0.0066056175555555,4.503709522562626,4.5285714285714285,26.444444444444443,4.333333333333333,14.333333333333334,3.0,C2,C2,C2,no_discretization,plain,0.0,0.1005747772866769,0.0054882579861348,0.0690795401491712,0.0100397076677388,1.4142135623730951,6.139580152131287,0.1150198381593265,0.0100352420148123,0.0065319768140202,0.0125696312130051,0.0047701017844829,0.0112705461983766,0.0009573253723629,0.3623000026709468,0.8363076173508182,9.302030841583884,1.5811388300841898,8.958236433584458,1.5811388300841898
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,1689927984.0070856,0.008640598,0.0012640099999999,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,0.044044416,0.040065206,0.003967067,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-1,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,0.8548387096774194,1.0,0.3548387096774193,0.0149676799774169,0.0057954949999999,0.001751603,1.064516129032258,1.07,0.0,0.0,0.0,0.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-1,0.0,0.9667874396135264,0.9919354838709676,0.965,0.9919354838709676,23.0,63.00000000000001,2.739130434782609,0.528263374073332,0.971273291925466,0.0648667601683029,0.051977597,0.056931986,0.0185678479999999,1.4919354838709675,1.625,9.0,34.0,1.0,9.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
monk-2,32.0,0.7226190476190476,0.7155505952380952,0.745,0.7337278106508875,38.0,106.0,2.789473684210526,0.3576053899150561,0.7974502878445152,0.203674867642479,1689927986.3492513,0.1150194359999999,0.006975798,7.739644970414201,7.765,111.0,140.0,41.0,48.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-2,0.0,0.8511904761904763,0.9354166666666668,0.885,0.9349112426035504,49.0,216.0,4.408163265306122,0.5107914565163799,0.9578655713432024,0.0685907499094312,0.192118766,0.301621382,0.0496854969999999,3.36094674556213,3.46,39.0,63.0,18.0,20.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-2,31.0,0.7297619047619047,0.7719494047619048,0.755,0.7810650887573964,39.0,103.0,2.641025641025641,0.3844235610164384,0.8118464023978783,0.1828250644818692,0.2743196487426758,0.1288260889999999,0.013454153,7.1301775147929,6.16,114.0,137.0,45.0,50.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-2,0.0,0.7095238095238094,0.9211309523809524,0.74,0.9171597633136096,53.0,178.0,3.358490566037736,0.4405989973828192,0.9078888375813204,0.0624092888243831,0.046732195,0.062595036,0.021546301,3.3076923076923075,4.285,91.0,129.0,51.0,56.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
monk-3,3.0,0.9824561403508772,0.9513440860215052,0.9814814814814816,0.9508196721311476,8.0,16.0,2.0,0.6072417579886403,0.8951360887096774,0.2930327868852458,1689927985.2030869,0.062917617,0.002445765,2.344262295081968,2.300925925925926,21.0,80.0,4.0,32.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-3,0.0,0.9824561403508772,0.9513440860215052,0.9814814814814816,0.9508196721311476,7.0,18.0,2.571428571428572,0.6254059511421634,0.9506912442396314,0.2084309133489461,0.079279948,0.122496835,0.0033535179999999,1.459016393442623,1.4490740740740742,7.0,36.0,0.0,8.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-3,3.0,0.986842105263158,0.9513440860215052,0.9861111111111112,0.9508196721311476,8.0,17.0,2.125,0.5949162409737332,0.8914087107635495,0.2920081967213114,0.3018465042114258,0.104418833,0.000802605,2.336065573770492,2.324074074074074,23.0,98.0,10.0,48.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-3,0.0,0.912796697626419,0.9349462365591398,0.9120370370370372,0.9344262295081968,17.0,40.0,2.3529411764705883,0.497371205983549,0.916152096105352,0.1190935390549662,0.0370532,0.0436055849999999,0.008177759,2.0245901639344264,1.9236111111111112,24.0,110.0,13.0,59.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
mushroom,7.444444444444445,0.968597419058734,0.9681202123568144,0.9689564958046952,0.968497273192216,10.11111111111111,29.77777777777778,2.961375661375661,0.8317802938533618,0.9837161009714972,0.3676200202200093,1689926486.159126,1.1667340044444443,0.115549784,3.7310887518060687,3.7132947027335614,368.0,39.11111111111112,193.66666666666663,20.33333333333333,C2,C2,C2,no_discretization,at_least_M-of-N,2.5055493963954847,0.0076537641134255,0.008282242447296,0.0078684710541705,0.0084818588745295,1.5365907428821477,5.562773089426211,0.4770534508427198,0.0229140804368828,0.0054218721670607,0.0214507610092465,17.67335501150555,0.5544099247285645,0.0496692615410293,0.7478680811219399,0.7036901003433381,128.2575533838066,13.797141410854318,100.2671431726266,9.669539802906858
mushroom,0.0,0.9807697020538856,0.9810573460256946,0.980851832327847,0.9811561587851444,12.444444444444445,37.0,2.9679487179487176,0.7674180558114804,0.9979127672161822,0.2680016186172052,0.5786690682222223,0.6741892073333333,0.0464031854444444,3.337161391284371,3.327066127804135,72.22222222222223,8.222222222222221,17.22222222222222,2.0,C2,C2,C2,no_discretization,complex,0.0,0.0052751786295806,0.0009370306317942,0.0052335793217622,0.000969070735057,0.7264831572567788,4.898979485566356,0.3047738191968761,0.0076444102211641,0.0003264725251451,0.0080500042439815,0.1204676873552877,0.1183796484986619,0.0053806337763257,0.2552175357092776,0.2259438448918857,5.995368582868315,2.7284509239574835,18.552478121384336,3.1622776601683795
mushroom,6.777777777777778,0.9891465769067792,0.988905269233084,0.989468482533758,0.9892102732933462,14.0,34.44444444444444,2.4605209605209604,0.7649055448706364,0.9992644935508426,0.2627022729523622,1.053549713558621,0.3888567073333333,0.0376258343333333,3.671152661295957,3.663649198068336,12.88888888888889,2.333333333333333,1.7777777777777777,0.3333333333333333,C2,C2,C2,no_discretization,exact_M-of-N,1.855921454276674,0.0040872600352902,0.003926259874239,0.0040421922602006,0.0040661544174588,0.5,3.244653722321964,0.2142017757533317,0.0162136065499358,0.0014230880792736,0.0193181704783933,0.1622484531480214,0.0899691471616897,0.0088660290089704,0.1725290615954046,0.1376434912570569,32.35909626536426,5.196152422706632,1.481365736219265,0.7071067811865476
mushroom,0.0,0.9674624994753314,0.9669170775404982,0.9670391038885756,0.966460988396364,13.444444444444445,22.88888888888889,1.7007437007437007,0.6851965027519094,0.9743311448699116,0.2287620592607858,1.1924258006666666,1.1546384557777776,0.1775715978888888,3.0748004528112816,3.0763154634830423,302.6666666666667,33.333333333333336,106.11111111111111,12.11111111111111,C2,C2,C2,no_discretization,plain,0.0,0.0062279117192715,0.0006922889588004,0.0062165150792886,0.0006908315063668,1.0137937550497031,2.0275875100994063,0.025950534558267,0.00807429364265,0.0014714560722591,0.009366379527797,0.0631493395035336,0.0679888780223912,0.0085384811388198,0.2588603621322499,0.2651964698888022,5.894913061275798,5.894913061275799,37.65449655899161,6.470016314593891
nursery,141.88888888888889,0.6741191082046912,0.5703993928087469,0.8960905349794239,0.8987768632830362,221.22222222222223,1130.6666666666667,5.10616339294241,0.4651949943563578,0.8618591543595767,0.0382353052422086,1689929809.5967152,85.66585735133334,3.780497916444444,8.412056089010822,8.404492455418383,3855.8888888888887,423.44444444444446,3757.444444444444,410.77777777777777,C2,C2,C2,no_discretization,at_least_M-of-N,34.61735274556839,0.0599073838028878,0.0140658542792604,0.017510502651096,0.0203592248032428,26.626010674609976,155.10238553935912,0.2436018399998906,0.0145651994037952,0.0330394358550511,0.0063971805429321,817.2098285626272,11.327932971181614,0.7294070974652858,1.3997973685408966,1.4498582949331784,866.374982967024,88.3036113518455,1041.844411501918,111.0504139769161
nursery,0.0,0.6586074088081882,0.5573334026064904,0.8839163237311385,0.8873552049992379,174.88888888888889,922.5555555555557,5.27459504684392,0.509944073853223,0.9428575747950606,0.038128367335465,69.55455044233334,76.78079922000002,3.132985901777777,6.660379515317787,6.654578189300411,3128.6666666666665,350.3333333333333,2979.0,334.0,C2,C2,C2,no_discretization,complex,0.0,0.0684656592133237,0.0109799078893506,0.0120102428560808,0.0091355319363996,7.372998786864888,42.99741594302822,0.066207687825265,0.0015776963922156,0.0036957147253461,0.0021017700335699,2.5183439771647413,2.951841585241158,0.1750773372570307,0.3084264579622734,0.4124163432487944,93.32336256265094,13.683932183404009,493.1526132953165,51.35416244083823
nursery,112.88888888888889,0.6821169111073001,0.5754792024557527,0.9093792866941014,0.9140946502057612,215.22222222222223,1151.111111111111,5.3439131625884,0.5004352197773598,0.9396469740998996,0.0336676801883801,81.4284438027276,91.39563577166668,3.3008144568888884,7.19680688919372,7.186642661179699,2664.0,297.55555555555554,2587.222222222222,288.22222222222223,C2,C2,C2,no_discretization,exact_M-of-N,23.97626140813265,0.0696278263337709,0.0151655866061124,0.008444678579929,0.0073848182054965,14.881009523699811,102.64434281104396,0.2005703308124567,0.0063575455545612,0.0161600913653102,0.0066795491726292,7.736535266010544,6.384799034461383,0.571467149671207,1.2064744227745394,1.2358328928875064,278.21709149511287,33.29831493901422,400.4296997532082,47.77493531596296
nursery,0.0,0.7298881387914871,0.6495451719847608,0.933641975308642,0.9393194634964184,374.1111111111111,1925.111111111111,5.14592785711912,0.4933499793630449,0.971116586197288,0.0062088281253258,68.35780724866667,115.6400296802222,2.2357319512222222,2.322530864197531,2.302126200274349,2050.333333333333,233.88888888888889,1982.2222222222224,225.66666666666663,C2,C2,C2,no_discretization,plain,0.0,0.0796826670713876,0.0630037970521112,0.0122245212328354,0.0077687124327778,7.406828681096324,37.16666666666667,0.0256137546813733,0.0024848342153892,0.003969485668592,0.0002106319530577,3.529850919051793,4.193628080001434,0.0932362034200449,0.0842489719611713,0.1265038655002396,91.8163928718614,20.484411417248754,256.3229300012865,32.31872522238462
sonar,3.888888888888889,0.6424242424242423,0.973588761174968,0.6433862433862433,0.9732683531181654,32.77777777777778,58.55555555555556,1.7993380423039922,0.5689075052122022,0.9937895886114808,0.0821478895835113,1689928090.1331663,0.0512413256666666,0.0059534298888888,2.6370336658196485,2.523015873015873,14.555555555555555,8.555555555555555,11.11111111111111,5.222222222222222,C2,C2,C2,no_discretization,at_least_M-of-N,3.982601048449507,0.097633264627379,0.0426907456183876,0.0993300815692826,0.0444230206877992,4.265494630689909,12.115187896924166,0.349021532987634,0.0126981108058805,0.0056472158874729,0.0174457308884265,33.5032500631691,0.00921892447545,0.0029580392483349,0.2890923944195461,0.3688248175377384,11.737877907772672,2.697735676039774,10.313152336269988,2.1666666666666665
sonar,0.0,0.6526374859708193,0.9980915476605132,0.6537037037037037,0.9982174688057042,13.666666666666666,17.22222222222222,1.2592814592814594,0.6436860470598715,1.0,0.1434108930980019,11.52004686777778,22.020681119444447,0.002143254,1.9513975803087196,2.062433862433862,0.0,7.444444444444445,0.0,3.555555555555556,C2,C2,C2,no_discretization,complex,0.0,0.1143071609269997,0.0028627405886473,0.1158322389655585,0.0026737967914438,1.224744871391589,2.7284509239574835,0.1526774758696169,0.0159569237851991,0.0,0.0155768728598026,2.2161928840839678,4.165979436043528,0.0003519809140102,0.2046218682018007,0.4623491017206911,0.0,3.320809807528545,0.0,2.96273147243853
sonar,2.555555555555556,0.6301627384960717,0.9836748713185496,0.6325396825396825,0.9833630421865718,33.333333333333336,63.11111111111112,1.8952143408140267,0.5729050459442111,0.995977436774385,0.0814620156533963,0.1024061044057209,0.0553729789999999,0.0041281477777777,2.68349009494191,2.590740740740741,9.77777777777778,8.222222222222221,7.111111111111111,4.666666666666667,C2,C2,C2,no_discretization,exact_M-of-N,3.5039660069381062,0.0999506554161689,0.022072868299742,0.1029331729581775,0.0233776774484919,3.5,12.47441826744282,0.3236285284320035,0.0111691908957722,0.0047099655036054,0.0147857589570728,0.0577220709692379,0.0114605630568162,0.0008992866200942,0.3529400754589004,0.4952272841717814,10.92906420717,2.10818510677892,9.571369343574151,2.39791576165636
sonar,0.0,0.7247194163860831,0.9980842911877394,0.7283068783068783,0.9982174688057042,43.77777777777778,87.88888888888889,2.012734468561061,0.6113110601911792,1.0,0.1103154157264719,0.2501411535555555,0.4234496135555555,0.0069848105555555,4.806664896777537,4.578571428571428,0.0,8.555555555555555,0.0,4.444444444444445,C2,C2,C2,no_discretization,plain,0.0,0.0708517239270492,0.0028735632183907,0.0695022435204172,0.0026737967914438,2.862594006219612,7.49073501808141,0.1867386516843077,0.016565456859268,0.0,0.0164557555450857,0.0452928127448049,0.0756673755687721,0.0023373752558679,0.6229378768338323,0.9062362673914574,0.0,2.6977356760397746,0.0,2.068278940998476
soybean,8.0,0.9003248862897986,0.9771864672029302,0.913967036089798,0.9642093988800908,60.0,217.0,3.616425432180783,0.7470209077189793,0.9664916321346844,0.0472057767747824,1689928221.1635897,5.390901088000001,0.1625675314444444,2.8326159559098305,2.829331249407976,72.66666666666667,11.555555555555555,72.66666666666667,11.444444444444445,C2,C2,C2,no_discretization,at_least_M-of-N,1.118033988749895,0.0804600082655622,0.0050821461318593,0.0407565162132632,0.0067483065426701,2.1213203435596424,10.452272480183437,0.1102247320939045,0.0066702379022844,0.0064241159310642,0.0021575867756065,24.48065767431669,1.3148852180539174,0.042440308489517,0.1658039039551387,0.2727554998029685,24.8746859276655,3.0867098629086893,24.8746859276655,3.1666666666666665
soybean,0.0,0.9157822539888816,0.9708888055331882,0.8927725679643839,0.955531132944337,58.77777777777778,209.55555555555557,3.562915996510222,0.7056387285379383,0.9047613059470968,0.0573755392609549,1.1925455274444443,2.9338635973333336,0.2270301972222221,3.371824251358692,3.376906318082789,231.44444444444449,28.22222222222222,231.44444444444449,28.22222222222222,C2,C2,C2,no_discretization,complex,0.0,0.0272120076928735,0.0030994506758012,0.0356475631588133,0.0059835153773155,2.223610677354389,14.612589701273958,0.1644508828473838,0.0094408814330924,0.0118328727134064,0.0031768208597666,0.3615921000564753,0.7048906523087703,0.0754537192244855,0.2163116887276757,0.2431988651542714,28.34215548926683,4.116363011742823,28.34215548926683,4.116363011742823
soybean,19.88888888888889,0.9146487618222512,0.9795708759501028,0.902529127593066,0.9636641567284294,60.44444444444444,218.11111111111111,3.604571196945871,0.7458205591510019,0.960955877081125,0.0484998014212493,3.369342274136013,3.4150156681111112,0.1563744001111111,2.930325232676866,2.9684332670266174,84.66666666666667,13.555555555555555,84.66666666666667,13.444444444444445,C2,C2,C2,no_discretization,exact_M-of-N,5.797509043642029,0.0652769151164013,0.003649840847737,0.0444356790471739,0.0043219623967686,2.9627314724385294,17.039985654662715,0.1416852830203199,0.007252525509612,0.0066547862930096,0.0033424544178349,0.8217016927683469,1.1749888719915391,0.0348917383280001,0.2338515660803189,0.2767254030578518,27.37699764400764,4.612784167699349,27.37699764400764,4.530759073022729
soybean,0.0,0.950178687459389,0.9771383064325668,0.9236762337785356,0.9591474448946444,55.55555555555556,182.88888888888889,3.290593236621042,0.7246494563696775,0.9586517054587044,0.0436864775903001,0.082036048,0.412739934,0.0310328182222221,2.42481454999132,2.41117268163304,86.44444444444444,12.444444444444445,86.44444444444444,12.444444444444445,C2,C2,C2,no_discretization,plain,0.0,0.0310915203318894,0.0038254674338328,0.0337984543998044,0.006267700525332,2.351122663277647,10.30102476024163,0.0653523768887188,0.0072524877345664,0.0070713776415553,0.0031589184906356,0.0163758906456802,0.0767859844761219,0.0158867376047607,0.1725521539317389,0.164427356998999,25.41707649942805,3.2058973436118907,25.41707649942805,3.2058973436118907
tic-tac-toe,3.4444444444444446,0.9518266305110076,0.9828306937307718,0.964083820662768,0.9873684757662032,56.22222222222222,200.11111111111111,3.549838704190172,0.585249500133482,0.9936876020771735,0.1008341932825929,1689928043.1092482,0.398786539111111,0.0292316112222222,5.678587228912136,5.276218323586745,26.666666666666668,6.777777777777778,6.333333333333333,2.888888888888889,C2,C2,C2,no_discretization,at_least_M-of-N,3.643868518179241,0.0492658581729614,0.0246855532609674,0.0341920316941999,0.0174831450049158,5.426273532033235,25.201410895247733,0.1667542065186847,0.0111565979852444,0.0064012006553008,0.009115320206017,25.247366255004614,0.1212222674377294,0.0049865674055128,0.7958747941846412,0.6188905489575971,28.00446392988089,5.044248650140519,6.264982043070835,1.964971020425266
tic-tac-toe,0.0,0.9402850528720232,0.9880985337652975,0.9571393762183236,0.9917513473177764,59.11111111111112,205.0,3.459060884358757,0.5704606606533026,0.9991873830025696,0.0789015452805506,0.1723671037777777,0.2305197599999999,0.0466144458888888,4.667698158996791,4.3198830409356725,3.6666666666666665,5.222222222222222,0.1111111111111111,0.8888888888888888,C2,C2,C2,no_discretization,complex,0.0,0.037658885709736,0.0051270132115464,0.0262542365641482,0.0035497793020764,5.600099205470481,25.743931323712,0.1228609149884445,0.0053135042592493,0.0004868488116703,0.0072869094062258,0.0319182308669406,0.0373187950157465,0.0067700664250917,0.6404218688766866,0.4767000847429106,3.1622776601683795,2.10818510677892,0.3333333333333333,1.0540925533894598
tic-tac-toe,3.888888888888889,0.9521286629129766,0.9836245565289192,0.966423001949318,0.9885287179353904,58.22222222222222,208.44444444444449,3.5756180173570167,0.5841430954020024,0.9945442474028986,0.1029722228234472,3.863883707258436,0.356484588,0.0290980887777777,5.99460341016801,5.586634990253412,29.666666666666668,8.11111111111111,16.77777777777778,3.6666666666666665,C2,C2,C2,no_discretization,exact_M-of-N,2.3687784005919825,0.037205142754847,0.0121419357288924,0.0253846468447521,0.0087291257169299,4.236088342379611,19.881593944595533,0.1505001466647277,0.0087850025602212,0.0028312528190453,0.010692275602165,1.6903982581028252,0.067320859308172,0.0081764308937617,0.7559750154354188,0.3541427138224215,15.1657508881031,4.8074017006186525,11.475819990068006,1.7320508075688772
tic-tac-toe,0.0,0.9744785282419692,0.9944976988717508,0.979142300194932,0.996004423497951,59.333333333333336,223.22222222222223,3.757172574030077,0.5172031082544839,0.986833702681002,0.0306614940095756,0.0746363125555555,0.0946017624444444,0.0347764463333333,1.8181696791440496,1.8571028265107208,44.11111111111112,10.22222222222222,20.55555555555556,4.555555555555555,C2,C2,C2,no_discretization,plain,0.0,0.018149421567558,0.003256540731068,0.0127579684978122,0.0027277270959466,8.54400374531753,34.759091536523854,0.0776118806830589,0.00604642841615,0.0062101014591213,0.0030161871875347,0.0100944640913186,0.0135322632986036,0.0048156509961582,0.3115498611862387,0.4130094859370051,48.70688977045353,4.116363011742823,35.29557731186413,3.126943839882286
titanic,3.0,0.7054421670465247,0.7085803659839142,0.7814433932080991,0.7842160457001446,11.333333333333334,17.11111111111111,1.5057720057720057,0.2925985992748228,0.6826383728089254,0.4794771218761245,1689926262.7817223,0.324475594,0.0669172603333333,5.423547636327377,5.422503313679785,1782.5555555555557,198.66666666666663,1560.0,173.33333333333334,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0265607226896054,0.0086376600636477,0.0239642252756935,0.0033154730952175,1.0,2.2607766610417563,0.0676731523846903,0.0054659260298508,0.0033477591044093,0.0228458564843129,3.518545851462423,0.0780032841511239,0.0077136603307623,0.3835051250306125,0.3605756861102582,33.634473056341726,6.06217782649107,51.085712288270976,4.9749371855331
titanic,0.0,0.7059441223528095,0.7119762063192394,0.7511495040906806,0.7560580565880919,16.22222222222222,30.0,1.847514005602241,0.3289070540368513,0.73448188691322,0.3686751358762919,0.3256269792222222,0.516476335111111,0.0966667342222222,5.981446525380566,5.982211252799489,1747.7777777777778,193.77777777777777,1385.7777777777778,154.22222222222223,C2,C2,C2,no_discretization,complex,0.0,0.0222971359319618,0.0024814797168184,0.0215722637512941,0.0023985038648119,0.97182531580755,2.39791576165636,0.0511372329606641,0.0035800042675292,0.0031912439916027,0.0065069895168197,0.0196258611974229,0.0364630103436397,0.007405454103843,0.3779185350634262,0.4154601389455394,9.297550453987569,4.085883557377088,3.80058475033046,3.80058475033046
titanic,2.0,0.7015515393296059,0.7061485878149,0.7789227112756525,0.7826453156841849,13.555555555555555,22.0,1.61996336996337,0.3216070699967094,0.7264037827099796,0.3888430129364842,0.2791701952616374,0.3674263077777777,0.0787585679999999,5.26116765274598,5.262457150692446,1782.5555555555557,198.66666666666663,1563.111111111111,173.88888888888889,C2,C2,C2,no_discretization,exact_M-of-N,0.0,0.0289161533481308,0.0079927971237419,0.0257403801118382,0.0037504215483074,1.0137937550497031,2.39791576165636,0.0575941079484522,0.0067570267766394,0.0100002832089287,0.020622368593502,0.0493275442758824,0.0899829233061814,0.0066547711883921,0.3334546919609502,0.3022333854532052,33.634473056341726,6.06217782649107,50.06606746201574,4.833333333333333
titanic,0.0,0.7048434967248182,0.7115575181920506,0.778413090177796,0.7838234269329676,14.444444444444445,23.0,1.5921855921855923,0.3369825614313039,0.7788953035814374,0.2331576414312406,0.1192277495555555,0.1527821826666666,0.0643627361111111,3.367967152596128,3.3623680241327296,560.7777777777778,61.77777777777778,351.55555555555554,39.44444444444444,C2,C2,C2,no_discretization,plain,0.0,0.0269809507328078,0.0030018702208948,0.0249676111940899,0.0027769912124666,0.7264831572567788,1.224744871391589,0.0163404454382384,0.0062245434974424,0.0034325025996373,0.0021156382672999,0.007616027784402,0.0080717088977837,0.0050536146015353,0.1733881648966436,0.1853758055508526,8.6136197062817,6.572248051043451,6.105553028004735,6.105553028004734
vote,2.333333333333333,0.9551002737277248,0.9615485006949912,0.956659619450317,0.9608256346016668,9.11111111111111,17.22222222222222,1.879629629629629,0.8123793761867982,0.9575485415857974,0.4239002283683198,1689928152.689621,0.0532499088888888,0.001765687,3.852508394662213,3.881430584918957,36.44444444444444,5.222222222222222,6.777777777777778,0.7777777777777778,C2,C2,C2,no_discretization,at_least_M-of-N,1.0,0.0221910318604971,0.0069392824137983,0.0212240729442508,0.0068989891482182,0.7817359599705715,2.862594006219612,0.1793280926537022,0.0205961333995658,0.0070226511242055,0.0148491779875409,1.3583749788477215,0.0037124785026399,0.0006512898760834,0.2107606474511217,0.2353145436283298,7.828012377211586,1.9220937657784656,4.024232155883212,1.0929064207170005
vote,0.0,0.9575209951026944,0.9685937883582274,0.95671834625323,0.967634880038972,6.333333333333333,13.666666666666666,2.1587301587301586,0.8365849762083264,0.9588586462990064,0.4347197816324597,0.1537103656666666,0.1662175814444444,0.003027639,2.7564895523426767,2.7619802677942213,23.88888888888889,3.555555555555556,5.333333333333333,1.0,C2,C2,C2,no_discretization,complex,0.0,0.0301248344431976,0.0062159901304499,0.028992117660812,0.0057516890502578,0.5,1.4142135623730951,0.1614840472172682,0.0185846868929992,0.0073612131337486,0.0140114324678954,0.0546860542028066,0.0525016873796109,0.0005786720888916,0.2767701913104804,0.3511045699668697,10.421665467242322,1.5898986690282426,2.598076211353316,1.5811388300841898
vote,0.4444444444444444,0.961636221440143,0.9651355126953128,0.9617688513037348,0.9633846292140044,9.333333333333334,19.55555555555556,2.0870089786756454,0.8124957374499169,0.9619866949058372,0.4111786165205358,0.0908393594953748,0.0554241573333333,0.0023276316666666,3.8350521367967474,3.851362461827578,33.44444444444444,4.666666666666667,5.333333333333333,0.5555555555555556,C2,C2,C2,no_discretization,exact_M-of-N,0.7264831572567789,0.0246090459499803,0.0044990782767585,0.0227318816311077,0.0047704496210409,0.8660254037844387,3.045944480416177,0.1596071026384564,0.017587204983874,0.0068997966464803,0.0067248783832903,0.0045323654035535,0.0046202606873827,0.0009516210631782,0.3276712213305482,0.43164636994237,7.384292638958573,1.9364916731037085,3.0,0.881917103688197
