dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
lowbwt,0.2223290675373808,0.17669175496298584,67493919838757.29,0.3924577527180967,0.31189825893967293,674939198387.5729,0.47021723896285916,0.38937991002751193,0.003407748957791319,0.0003696222707723596,0.0005665346898590161,0.006538597817033675,0.0007092105089705905,5.665346898590161e-06,0.031417893015650566,0.9996003455287639,162,323,17.529411764705884
