model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
complex,no_discretization,tic-tac-toe,0,0.9848484848484849,0.9916387959866221,0.9895833333333334,0.994199535962877,62,224.0,3.6129032258064515,0.5636069293231738,0.9993574185666965,0.07136441883092585,0.179483307,0.242447317,0.05247909300000002,4.424593967517401,4.760416666666667,2.0,2.0,0.0,1.0,C2,C2,C2
