dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
soybean,0.9385964912280701,0.9993581514762516,0.8970588235294118,0.9983739837398374,69,137,9.255474452554745
