model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,vote,4,0.9814814814814814,0.9518211920529801,0.9772727272727273,0.9514066496163683,9,19.0,2.111111111111111,0.8326640537350982,0.9635342022056445,0.4273941460642228,1689928151.7836525,0.050387286,0.001304214,3.846547314578005,3.909090909090909,33.0,4.0,5.0,0.0,C2,C2,C2
