model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
complex,no_discretization,iris,0,0.9333333333333332,0.9851851851851852,0.9333333333333332,0.9851851851851852,7,11.0,1,0.5714285714285714,1.5714285714285714,0.936156462585034,0.9863826926119283,0.3079365079365079,0.077307227,0.1554709699999999,0.003926284,1.0,1.0,2.1555555555555554,2.333333333333333,3.0,0.0,3.0,0.0,C2,C2,C2
