,dataset,M-of-N count,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,plain conditions count,complex conditions count,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),plain conditions count (std),complex conditions count (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),p / P,avg rule support
0,veteran,0.0,0.3527633334701575,0.229780510361221,11919836687171.129,1.3453249511010734,0.847233078253852,119198366871.71127,0.9284647155429142,-0.5367608482085144,0.1606680389600716,0.0787407798948883,2083549673104.813,1.3256249519168293,0.6491957815424086,20835496731.04813,0.922663283919129,-0.0226836322660622,18.444444444444443,1.1317361723244077,2.459077382312677,71.33333333333333,3.808109585887364,0.5034712442624906,0.8706457042971953,0.1346555357241194,2.325595892555556,2.209880683555556,0.1033386387777777,0.9017609115648332,0.8355699009293781,C2,C2,C2,no_discretization,complex,0.0,0.0614725400570815,0.0640380945045495,6546813920886.391,0.218894521662361,0.0234900954526688,65468139208.86392,0.0345149594028965,0.2799747312227513,0.0070943617632234,0.0050372402690449,807227890875.2648,0.0519625745510801,0.029030127060372,8072278908.752648,0.0039712557331455,0.0402553431911771,8.353309390761112,17.204650534085253,15.67198491293018,34.285565475867536,0.2719082306382129,0.0368100307390291,0.03051490755212,0.0169833098116518,0.9546223899860182,0.9040647910224952,0.0507651804071945,0.0949135448666127,0.1487518086326421,362.61541490980704,0.1317948208613849
