dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
ecoli,0.3768707482993197,1.0,0.5588235294117647,1.0,108,215,23.11627906976744
ecoli,0.4108843537414965,1.0,0.5882352941176471,1.0,106,211,23.37440758293839
ecoli,0.4231292517006803,1.0,0.6176470588235294,1.0,112,223,24.30493273542601
ecoli,0.5420068027210884,1.0,0.6176470588235294,1.0,111,221,22.352941176470587
ecoli,0.3464285714285714,1.0,0.5294117647058824,1.0,110,219,22.858447488584478
ecoli,0.3214285714285714,1.0,0.5,1.0,106,211,22.54976303317536
ecoli,0.3114285714285714,1.0,0.4848484848484848,1.0,106,211,22.22748815165877
ecoli,0.4157142857142857,1.0,0.6060606060606061,1.0,112,223,23.201793721973093
ecoli,0.3807142857142856,1.0,0.5757575757575758,1.0,115,229,22.75109170305677
