BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.3920672713529856,1.0,0.5642701525054465,1.0,109.55555555555556,218.11111111111111,22.9707938514501,0.0691873497712564,0.0,0.04979225073943083,0.0,3.2446537223219645,6.489307444643929,0.6314428393993167,ecoli
