model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,sonar,0,0.7045454545454546,1.0,0.7142857142857143,1.0,48,90.0,1.8541666666666667,0.020833333333333332,1.875,0.6108836206896552,1.0,0.1108511586452763,0.384869704,0.6249837109999999,0.0066714809999999,0.8541666666666666,0.6875,5.320855614973262,3.7142857142857135,0.0,10.0,0.0,8.0,C2,C2,C2
