model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,whas1,0,0.2177171763632767,0.2251831695102011,5,7.0,0.8,0.6,1.4,0.999999984480118,1.0,0.5450346420323327,14989.842326123,14928.177264547,61.653929918,1.0,1.0,Correlation,Correlation,Correlation
