model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
plain,no_discretization,balance-scale,0,0.6206896551724138,0.7362505362505362,0.8709677419354839,0.9147424511545292,92,304.0,2.891304347826087,0.41304347826086957,3.3043478260869565,0.488675552665552,0.8602032420659633,0.0797551934512317,0.071943304,0.146837152,0.045335428,0.9565217391304348,0.7608695652173914,7.337477797513322,8.774193548387096,454.0,51.0,454.0,51.0,C2,C2,C2
