dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
nursery,0.9995305164319248,1.0,0.9992283950617284,1.0,217,433,9.404157043879907
nursery,0.9985148514851484,1.0,0.9976851851851852,1.0,216,431,9.40139211136891
nursery,0.9987623762376238,1.0,0.9984567901234568,1.0,217,433,9.408775981524249
nursery,0.999381188118812,1.0,0.9992283950617284,1.0,219,437,9.409610983981691
nursery,0.998176896143947,1.0,0.9976851851851852,1.0,214,427,9.386416861826698
nursery,0.9830920445674544,1.0,0.996141975308642,1.0,224,447,9.45413870246085
nursery,0.9808303155809986,1.0,0.9938271604938272,1.0,217,433,9.381062355658198
nursery,0.9993827160493828,1.0,0.9992283950617284,1.0,220,439,9.430523917995444
nursery,0.9987958615892888,1.0,0.9984567901234568,1.0,219,437,9.437070938215102
