dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
heart-c,0.7457983193277311,1.0,0.7419354838709677,1.0,44,87,6.022988505747127
heart-c,0.8046218487394958,1.0,0.8064516129032258,1.0,41,81,5.506172839506172
heart-c,0.8277310924369747,1.0,0.8387096774193549,1.0,47,93,6.193548387096774
heart-c,0.8076923076923077,1.0,0.8333333333333334,1.0,43,85,5.952941176470588
heart-c,0.7081447963800905,1.0,0.7,1.0,42,83,6.240963855421687
heart-c,0.7008928571428572,1.0,0.7,1.0,45,89,6.292134831460674
heart-c,0.7723214285714286,1.0,0.7666666666666667,1.0,42,83,6.048192771084337
heart-c,0.7633928571428572,1.0,0.7666666666666667,1.0,45,89,6.112359550561798
heart-c,0.7946428571428572,1.0,0.8,1.0,40,79,5.772151898734177
