dataset,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule
car,0.9809811400720492,1.0,0.9710982658959536,1.0,93,185,8.81081081081081
car,0.9979338842975208,1.0,0.9942196531791908,1.0,102,203,8.807881773399014
car,0.967948717948718,1.0,0.9710982658959536,1.0,97,193,8.38341968911917
car,0.945054945054945,1.0,0.976878612716763,1.0,99,197,8.751269035532994
car,0.9913549369290996,1.0,0.9884393063583816,1.0,102,203,8.51231527093596
car,0.9913549369290996,1.0,0.9884393063583816,1.0,92,183,9.01639344262295
car,0.9199263655005282,1.0,0.976878612716763,1.0,99,197,8.426395939086294
car,0.9577067669172932,1.0,0.9884393063583816,1.0,94,187,9.02673796791444
car,0.9410432071915326,1.0,0.9709302325581396,1.0,94,187,8.67379679144385
