BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.9929099175902244,1.0,0.9938271604938271,1.0,16.11111111111111,31.22222222222222,4.748508443725352,0.01737808325165932,0.0,0.009799078929868917,0.0,0.7817359599705717,1.5634719199411433,0.2995432447782974,anneal
