dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std)
ecoli,0.0,0.7282464096749811,0.8830731590618313,0.8454149336502277,0.9437741787423776,43.55555555555556,134.88888888888889,3.1048939846834167,0.761725405246503,0.9614740574437316,0.13534417103798382,0.292168157,1.0120150218888888,0.008885628555555521,5.905176831148899,5.899584076054664,45.77777777777778,8.777777777777779,37.333333333333336,6.888888888888889,C2,C2,C2,no_discretization,complex,0.0,0.14620999839490265,0.03733233306563171,0.057517905087152134,0.009611223856747977,3.126943839882286,8.477093317353013,0.2126890228800035,0.010847868026646354,0.00670076047474235,0.013100802921268438,0.04397536388848356,0.1269641181819465,0.0014355413202229072,0.7799028169521113,0.7766089716912662,4.8419463487779835,2.3333333333333335,5.291502622129181,2.204792759220492
