model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,zoo,1,0.6666666666666666,0.9841269841269842,0.8,0.989010989010989,9,14.0,1.5555555555555556,0.9074074074074073,1.0,0.11477411477411475,0.05727100372314453,0.131371982,0.000764352,1.032967032967033,0.8,0.0,0.0,0.0,0.0,C2,C2,C2
