model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,std,0,0.2019306853863128,0.2164430349058641,14,73.0,5,0.21428571428571427,5.214285714285714,0.9955864806023408,1.0,0.2211660329531052,11.838492586,7.002085475,4.823375749999999,0.9285714285714286,0.9285714285714286,Correlation,Correlation,Correlation
