dataset,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule
auto-mpg,0.1534646036251663,0.12109042553191489,26949731812722.844,0.3933050462547387,0.3103352453257553,269497318127.22842,0.36170212765957455,0.678673905591599,3.1970949166338146e-18,5.039420153675641e-19,3.522425471517897e-18,8.195668492444191e-18,1.2918420644562382e-18,3.5224254715178974e-20,2.7755575615628914e-17,1.0,307,613,16.407830342577487
