RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,conditions_count,avg conditions per rule,RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),dataset
0.2306682898084305,0.16204449104517088,9036570484685.348,0.8246087859438167,0.5769803477380427,90365704846.85345,0.7707701107799081,-0.22090895425758272,0.004667961182434645,0.0006083295353776555,0.003984651200509633,0.02114345127888529,0.0027573957016744665,3.984651200509687e-05,0.052411844925935085,0.9990478527314323,437.44444444444446,873.8888888888889,109.3812172008275,0.040617831356886534,0.03428500204160969,7567222755599.2705,0.12082061761382948,0.09507532931024076,75672227555.9927,0.11995771529917988,0.3805431701073457,0.0010249040250665234,0.0001604268168418206,0.000774110362361298,0.004674213279460818,0.0007430684115128758,7.741103623612816e-06,0.010015575542327161,0.0003406633291419315,1.3333333333333335,2.666666666666667,3.488445486562669,ele-1
